data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7018319,558,NIC81,81,26 May 2019,2019,1,Protests,Protest with intervention,Protesters (Nicaragua),UNAB: National Unit Blue and White; ACJD: Civic Alliance for Justice and Democracy; Autoconvocados,6,Police Forces of Nicaragua (2007-),Unidentified Armed Group (Nicaragua),1,16,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,El Nuevo Diario (Nicaragua); AFP; La Prensa (Nicaragua),National-International,"On 26 May 2019, in Managua City (Managua, Managua), autoconvocados and people opposed to the Daniel Ortega regime staged pickets in different parts around the city, including at the San Agustin Church in the Altamira neighbourhood, the Divina Misericordia Church at Villa Fontana neighbourhood and at the Managua Cathedral, to demand the release of the political prisoners arrested during the April 2018 protests and protest against the Daniel Ortega regime and the repression by police forces. These pickets were convened by the UNAB and the ACJD. At the Managua Cathedral, the police forces launched rubber bullets against protesters. As a result, a young man and 2 women, all protesters were injured. The UNAB reported that 6 protesters were arrested by the police forces during the pickets, of which 4 were released. A protester was arrested, beaten, robbed and stripped by police officers and unidentified armed actors who then left him on the road to Diriamba. [size=no report]",0,1585692252,NIC
6963035,558,NIC80,80,23 May 2019,2019,2,Protests,Peaceful protest,Protesters (Nicaragua),,6,,,0,60,Central America,Nicaragua,Masaya,Masaya,,Masaya,11.9744,-86.0942,2,Noticiero El Vigilante,Regional,"As reported on 23 May 2019, in the Masaya municipal area (Managua), relatives and friends of political prisoner Yubrank Suazo, together with local inhabitants, staged a protest outside his house to demand his release. [size=no report]",0,1582840342,NIC
7018369,558,NIC79,79,18 May 2019,2019,2,Violence against civilians,Attack,Police Forces of Nicaragua (2007-) Prison Guards,,1,Civilians (Nicaragua),Prisoners (Nicaragua); Women (Nicaragua),7,17,Central America,Nicaragua,Managua,Tipitapa,,Tipitapa,12.1973,-86.0971,2,El Nuevo Diario (Nicaragua),National,"As reported on 18 May 2019, 2 female political prisoners at the La Esperanza prison in the Tipitapa municipal area (Managua) were beaten by 15 prison guards. The 2 prisoners participate in the protest that started on 25 April by a group of female political prisoners to demand the release of fellow political prisoners from punishment cells.",0,1585692252,NIC
7018372,558,NIC78,78,18 May 2019,2019,1,Protests,Protest with intervention,Protesters (Nicaragua),,6,Police Forces of Nicaragua (2007-),,1,16,Central America,Nicaragua,Matagalpa,Matagalpa,,Matagalpa,12.9256,-85.9175,1,La Prensa (Nicaragua),National,"On 18 May 2019, at the Molaguina Church in Matagalpa City (Matagalpa, Matagalpa), the police forces beat people protesting against the death of political prisoner Eddy Morales at La Modelo prison on 16 May 2019. The police forces attacked protesters to disperse them. [size=no report]",0,1585692252,NIC
6955786,558,NIC76,76,17 May 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Prisoners (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Tipitapa,,Tipitapa,12.1973,-86.0971,2,La Prensa (Nicaragua),National,"On 17 May 2019, in the Tipitapa municipal area (Managua), political prisoners from cells 003 and CPA staged a protest, chanting the national hymn and shouting slogans against the Daniel Ortega regime to protest against their situation and the events happened on 16 May when a fellow political prisoner was killed and others were injured. [size=no report]",0,1582840319,NIC
6928224,558,NIC75,75,17 May 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),ACJD: Civic Alliance for Justice and Democracy; CPLPP: Committee for the Release of Political Prisoners,6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,El Nuevo Diario (Nicaragua); Trinchera (Nicaragua),National,"On 17 May 2019, a group of people, including members from the ACJD and CPLPP, staged a protest at the Cathedral of Managua, in Managua City (Managua, Managua), to demand justice for the killing of political prisoner Eddy Antonio Montes Praslin and information about the conditions of other political prisoners in La Modelo prison. Protesters also demanded the release of all political prisoners. [size=no report]",0,1582839784,NIC
6955744,558,NIC77,77,17 May 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Women (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Tipitapa,,Tipitapa,12.1973,-86.0971,2,La Prensa (Nicaragua),National,"On 17 May 2019, mothers, wives and other relatives of political prisoners staged a protest outside the La Modelo prison, in the Tipitapa municipal area (Managua), to demand to visit their relatives after an alleged riot inside the prison in which a political prisoner was killed and others were injured. [size=no report]",0,1582840319,NIC
7018380,558,NIC73,73,16 May 2019,2019,1,Riots,Mob violence,Rioters (Nicaragua),Prisoners (Nicaragua),5,Police Forces of Nicaragua (2007-) Prison Guards,Police Forces of Nicaragua (2007-),1,15,Central America,Nicaragua,Managua,Tipitapa,,Tipitapa,12.1973,-86.0971,2,La Prensa (Nicaragua); El Nuevo Diario (Nicaragua); Trinchera (Nicaragua); AFP; La Prensa Libre (Nicaragua),National-International,"On 16 May 2019, during an alleged riot inside the La Modelo prison in the Tipitapa municipal area (Managua) a political prisoner, opponent of the Daniel Ortega regime was shot dead by a prison guard, and between 17 and 31 political prisoners were reported injured during the events (including 19 severely injured). 6 prison guards were also reported injured. As reported, prison guards beat them and spread teargas over the political prisoners. It is reported that 1 of the prisoners was digitally raped. Some report that the killed prisoner was shot on his back and claim that there was no legitimate defense on the side of the prison guards as the authorities claim. Although the authorities claim that prisoners burnt mattresses, vandalized the facilities and attacked prison guards, other actors claim that the event was a direct attack against political prisoners. [size=20]",1,1585692252,NIC
7018381,558,NIC74,74,16 May 2019,2019,1,Protests,Protest with intervention,Protesters (Nicaragua),ACJD: Civic Alliance for Justice and Democracy; Women (Nicaragua),6,Police Forces of Nicaragua (2007-),,1,16,Central America,Nicaragua,Managua,Tipitapa,,Tipitapa,12.1973,-86.0971,2,Twitter; El Nuevo Diario (Nicaragua),New media-National,"On 16 May 2019, mothers, wives and other relatives of political prisoners and members of ACJD, staged a protest outside the La Modelo prison, in the Tipitapa municipal area (Managua), to demand information about the conditions and well-being of the political prisoners after the killing of Eddy Antonio Montes Praslin on the same 16 May during an alleged riot inside the prison. Protesters also demanded the release of all political prisoners and justice for the killing of Eddy Antonio. According to some sources anti-riot police forces dispersed the protesters. [size=no report]",0,1585692252,NIC
7096305,558,NIC72,72,16 May 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),,6,,,0,60,Central America,Nicaragua,Matagalpa,Matagalpa,,Matagalpa,12.9256,-85.9175,1,El Nuevo Diario (Nicaragua),National,"On 16 May 2019, local inhabitants staged protests in different parts of the city of Matagalpa (Matagalpa, Matagalpa) to demand justice for the killing of political prisoner Eddy Antonio Montes on 16 May 2019. [size=no report]",0,1589829778,NIC
6941294,558,NIC71,71,12 May 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),,6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,El Nuevo Diario (Nicaragua),National,"On 12 May 2019, for second consecutive day, a group of young people staged a 5-minute protest inside the Managua Cathedral, in Managua City (Managua, Managua), against the Daniel Ortega regime. [size=no report]",0,1582839952,NIC
6955818,558,NIC69,69,11 May 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Autoconvocados,6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,La Prensa (Nicaragua),National,"On May 11, 2019, a group of young people including Autoconvocados protested in the area of the Metropolitan Cathedral of Managua, despite the presence of the police. The protest was joined by older adults. The participants demanded the regime to free all political prisoners. [size=no report]",0,1582840320,NIC
6928221,558,NIC70,70,11 May 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),,6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,El Nuevo Diario (Nicaragua); SOSNicaragua,Other-National,"On 11 May 2019, a group of people staged brief protests against the Daniel Ortega regime in different places in Managua City (Managua, Managua), including an unidentified shopping mall. [size=no report]",0,1582839784,NIC
6941311,558,NIC68,68,08 May 2019,2019,1,Riots,Violent demonstration,Rioters (Nicaragua),Miskito Indigenous Group (Nicaragua),5,,,0,50,Central America,Nicaragua,Costa Caribe Norte,Puerto Cabezas,,Puerto Cabezas,14.0351,-83.3888,2,El Nuevo Diario (Nicaragua),National,"On 8 May 2019, in the Bilwi municipal area (Costa Caribe Norte), Miskito indigenous peoples from the Hallower locality blocked the road connecting Hallower with Bilwi, erecting barricades, to demonstrate against the Prinzu Auhya Un territory president, who didn't grant the certification to an elected communal authority. [size=no report]",0,1582839952,NIC
6941290,558,NIC67,67,07 May 2019,2019,1,Riots,Violent demonstration,Rioters (Nicaragua),Miskito Indigenous Group (Nicaragua),5,,,0,50,Central America,Nicaragua,Costa Caribe Norte,Puerto Cabezas,,Puerto Cabezas,14.0351,-83.3888,2,El Nuevo Diario (Nicaragua),National,"On 7 May 2019, in the Bilwi municipal area (Costa Caribe Norte), Miskito indigenous peoples from the Hallower locality blocked the road connecting Hallower with Bilwi, erecting barricades, to demonstrate against the Prinzu Auhya Un territory president, who didn't grant the certification to an elected communal authority. [size=no report]",0,1582839952,NIC
6941292,558,NIC66,66,06 May 2019,2019,1,Riots,Violent demonstration,Rioters (Nicaragua),Miskito Indigenous Group (Nicaragua),5,,,0,50,Central America,Nicaragua,Costa Caribe Norte,Puerto Cabezas,,Puerto Cabezas,14.0351,-83.3888,2,El Nuevo Diario (Nicaragua),National,"On 6 May 2019, in the Bilwi municipal area (Costa Caribe Norte), Miskito indigenous peoples from the Hallower locality blocked the road connecting Hallower with Bilwi, erecting barricades, to demonstrate against the Prinzu Auhya Un territory president, who didn't grant the certification to an elected communal authority. [size=no report]",0,1582839952,NIC
6941306,558,NIC65,65,05 May 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Catholic Christian Group (Nicaragua),6,,,0,60,Central America,Nicaragua,Matagalpa,Matagalpa,,Matagalpa,12.9256,-85.9175,1,El Nuevo Diario (Nicaragua),National,"On May 5, 2019, hundreds of people participated in a pilgrimage in Matagalpa where the Holy Cross of the Virgin of Guadalupe is installed. The participants were asking for justice and peace. Young people carried flags and photographs of political prisoners. [size=100]",0,1582839952,NIC
7018489,558,NIC64,64,01 May 2019,2019,1,Protests,Protest with intervention,Protesters (Nicaragua),Women (Nicaragua),6,Police Forces of Nicaragua (2007-),,1,16,Central America,Nicaragua,Matagalpa,Matagalpa,,Matagalpa,12.9256,-85.9175,1,Hoy (Nicaragua),National,"On May 1, 2019, four women decided to hold an express protest in Matagalpa to demand the release of political prisoners. Police agents arrived at the scene to intimidate the group of protesters. The police hit the women and put them inside police trucks. [size=4]",0,1585692253,NIC
6952246,558,NIC63,63,28 April 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Students (Nicaragua); Health Workers (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,Hoy (Nicaragua),National,"On April 28 2019, a protest was held in silence around a cathedral in Managua. The protesters demanded the release of the prisoners, who in this case were the children of those protesting. The protest was joined by students and health professionals and lasted about two hours. [size=no report]",0,1582840232,NIC
6955805,558,NIC62,62,26 April 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Students (Nicaragua); Health Workers (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,La Prensa (Nicaragua),National,"On April 26 2019, mothers and relatives of political prisoners held a silent protest in the grounds of the Cathedral of Managua, demanding the release of their children. Students and health professionals also came to accompany this sit-in that lasted at least two hours. [size=no report]",0,1582840319,NIC
6941300,558,NIC61,61,25 April 2019,2019,1,Riots,Violent demonstration,Rioters (Nicaragua),Prisoners (Nicaragua),5,,,0,50,Central America,Nicaragua,Managua,Tipitapa,,Tipitapa,12.1973,-86.0971,2,El Nuevo Diario (Nicaragua),National,"On 25 April 2019, female prisoners at the La Esperanza prison, in the Tipitapa municipal area (Managua), started a demonstration to demand the release of 3 fellow prisoners from the punishment cells. Rioters broke down the main door to their cells and put it back securing it with towels and clothes. Since then, they take turns to guard the area and prevent anybody from accessing it. [size=5]",0,1582839952,NIC
7018561,558,NIC60,60,20 April 2019,2019,1,Riots,Violent demonstration,Rioters (Nicaragua),Christian Group (Nicaragua),5,Police Forces of Nicaragua (2007-),,1,15,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,La Prensa (Nicaragua),National,"On April 20 2019, a religious march took place in Managua to remember the victims of the 2018 protests. At the end of the religious activity, hundreds of young people with the blue and white flag and with a cross in their hands, demanded freedom, justice and democracy for Nicaragua. The police responded with bombs and shots in the air. This provoked the reaction of young people who responded with stones. Two young girls were affected, one by the effects of a stun bomb and another by sunstroke. [size=no report]",0,1585692253,NIC
7018562,558,NIC59,59,19 April 2019,2019,1,Protests,Excessive force against protesters,Protesters (Nicaragua),Christian Group (Nicaragua),6,Police Forces of Nicaragua (2007-),,1,16,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,Hoy (Nicaragua),National,"On April 19 2019, the police fired on protesters and parishioners who were protesting outside a Cathedral in Managua after the end of the Holy Week. The protesters were shouting slogans and waving flags when the police arrived at the scene [size=no report].",0,1585692253,NIC
7018578,558,NIC58,58,17 April 2019,2019,1,Protests,Protest with intervention,Protesters (Nicaragua),UNAB: National Unit Blue and White; Autoconvocados,6,Police Forces of Nicaragua (2007-),Militia (Pro-Government),1,16,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,La Prensa (Nicaragua),National,"On April 17 2019, 67 people were arrested in Managua during an attempt to march against the regime. The march was not carried out as it was blocked by the police and armed paramilitaries. While the police and police patrols surrounded a group of Autoconvocados and members of the National Blue and White Unity, other police officers were engaged in arresting and intimidating another group of protestors [size=no report].",0,1585692253,NIC
6941285,558,NIC55,55,13 April 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),,6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,El Nuevo Diario (Nicaragua),National,"On April 13 2019, people took to the streets of Managua to protest against the government. Protesters were wearing blue and white and painted some walls with those same colors, which are the same included in the national flag [size=no report].",0,1582839952,NIC
6941297,558,NIC57,57,13 April 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),UNAB: National Unit Blue and White,6,,,0,60,Central America,Nicaragua,Managua,Tipitapa,,Tipitapa,12.1973,-86.0971,1,El Nuevo Diario (Nicaragua),National,"On April 13 2019, people took to the streets of Tipitapa to protest with blue and white colored paper. The protest was called by the National Unity Blue and White (UNAB) to protest against the government [size=no report].",0,1582839952,NIC
6941316,558,NIC56,56,13 April 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),UNAB: National Unit Blue and White,6,,,0,60,Central America,Nicaragua,Managua,Ticuantepe,,Ticuantepe,12.0226,-86.2049,1,El Nuevo Diario (Nicaragua),National,"On April 13 2019, people took to the streets of Ticuantepe to protest with blue and white colored paper. The protest was called by the National Unity Blue and White (UNAB) to protest against the government [size=no report].",0,1582839952,NIC
6941282,558,NIC54,54,12 April 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Students (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,El Nuevo Diario (Nicaragua),National,"On April 12 2019, for the third consecutive day, students from a University in Managua protested in front of the University to demand freedom for imprisoned protesters, freedom of expression, and respect for human rights [size=no report].",0,1582839952,NIC
6941287,558,NIC53,53,11 April 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Students (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,El Nuevo Diario (Nicaragua),National,"On April 11 2019, for the second consecutive day, students from a University in Managua protested in front of the University to demand freedom for imprisoned protesters, freedom of expression, and respect for human rights [size=no report].",0,1582839952,NIC
6941324,558,NIC52,52,10 April 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Students (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,El Nuevo Diario (Nicaragua),National,"On April 10 2019, students from a University in Managua started a protest in front of the University to demand freedom for imprisoned protesters, freedom of expression, and respect for human rights [size=no report].",0,1582839952,NIC
6941295,558,NIC51,51,06 April 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),,6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,El Nuevo Diario (Nicaragua),National,"On Apr 6, in several sectors of Managua, express and short demonstrations were held against the regime [size=no report].",0,1582839952,NIC
7018708,558,NIC50,50,04 April 2019,2019,1,Strategic developments,Change to group/activity,Police Forces of Nicaragua (2007-),,1,,,0,10,Central America,Nicaragua,Masaya,Masaya,,Monimbo,11.9647,-86.0901,1,Trinchera (Nicaragua),National,"On Apr 4, 2019 the Police has sent more armed men, riot police and police officers, to strengthen their controls on entry and exit to the city of Masaya, public buildings, schools and state schools, especially in the indigenous neighborhood of Monimbo. Police control increases after four in the afternoon, when members of the special forces management in Masaya are displaced [size=no report].",0,1585692253,NIC
7270393,558,NIC49,49,03 April 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Labour Group (Nicaraqua),6,,,0,60,Central America,Nicaragua,Masaya,Masaya,,Masaya,11.9744,-86.0942,1,La Prensa (Nicaragua),National,"On Apr 3, on the road to Masaya, drivers began to sound the horn. This is another form of citizen protest against the regime which was summoned by the Blue and White National Unity under the slogan 'national whistle for freedom'. The police remained vigilant in all that sector [size=no report].",0,1604348898,NIC
7018760,558,NIC48,48,30 March 2019,2019,1,Protests,Protest with intervention,Protesters (Nicaragua),,6,Police Forces of Nicaragua (2007-),,1,16,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,AFP,International,"On Mar 30, at least four people were injured and 10 arrested after a protest by more than 150 people in Managua demanding the release of the imprisoned opponents. The protest came a day after the government was committed to respect the citizen's right to the demonstration [size=150].",0,1585692254,NIC
6941308,558,NIC47,47,29 March 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Students (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,El Nuevo Diario (Nicaragua),National,"On Mar 29, students from a university in Managua held a peaceful protest inside the university to demand the release of political prisoners from the national government and to demanda concrete agreements with the opposition [size=no report].",0,1582839952,NIC
6941283,558,NIC46,46,25 March 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Prisoners (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Tipitapa,,Tipitapa,12.1973,-86.0971,1,El Nuevo Diario (Nicaragua),National,"On Mar 25, around twenty protesters in a prison system in Tipitapa, Managua, asked for freedom and be treated as innocent. The protesters climbed the roof of the penitentiary as a form of protest [size=20].",0,1582839952,NIC
6952239,558,NIC44,44,24 March 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),,6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,Hoy (Nicaragua),National,"On Mar 24, dressed in blue and white flags, bandanas and banners, hundreds of Nicaraguans took some strategic points of the capital, Managua, to demand the release of political prisoners and the resignation of the president [size=no report].",0,1582840232,NIC
6941319,558,NIC45,45,24 March 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Prisoners (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Tipitapa,,Tipitapa,12.1973,-86.0971,2,El Nuevo Diario (Nicaragua),National,"On Mar 24, around twenty protesters in a prison system in Tipitapa, Managua, asked for freedom and be treated as innocent. The protesters climbed the roof of the penitentiary as a form of protest [size=20].",0,1582839952,NIC
6941296,558,NIC43,43,23 March 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),,6,,,0,60,Central America,Nicaragua,Managua,Ticuantepe,,Ticuantepe,12.0226,-86.2049,1,El Nuevo Diario (Nicaragua),National,"On Mar 23, protesters came out with white and blue balloons and banners to block avenues to protest against the government of Daniel Ortega in Ticuantepe. [size=no report]",0,1582839952,NIC
6941325,558,NIC42,42,23 March 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),,6,,,0,60,Central America,Nicaragua,Masaya,Masaya,,Masaya,11.9744,-86.0942,1,El Nuevo Diario (Nicaragua),National,"On Mar 23, protesters came out with white and blue balloons and banners to block the avenues in the direction of Masaya to protest against the government of Daniel Ortega [size=no report] .",0,1582839952,NIC
6930073,558,NIC41,41,23 March 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),,6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,AFP,International,"On Mar 23, protesters blocked the streets of Managua to demand the release of political prisoners in Nicaragua despite a warning from the police that they would not allow protest [size=no report].",0,1582839791,NIC
6952242,558,NIC40,40,18 March 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Students (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,Hoy (Nicaragua),National,"On Mar 18, students from a university in Managua held a sit-in in the corridors of the campus, demanding the release of political prisoners and joking slogans against the police. [size=no report]",0,1582840232,NIC
7018820,558,NIC39,39,17 March 2019,2019,1,Protests,Excessive force against protesters,Protesters (Nicaragua),,6,Police Forces of Nicaragua (2007-),,1,16,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,La Prensa (Nicaragua),National,"On Mar 17, police authorities attacked civilians who were protesting peacefully in a shopping center in the capital Managua. A person turned out with his head cracked and others with blows in various parts of his body. [size=no report]",0,1585692254,NIC
7270405,558,NIC38,38,16 March 2019,2019,1,Strategic developments,Arrests,Police Forces of Nicaragua (2007-),,1,Civilians (Nicaragua),PLC: Constitutionalist Liberal Party,7,17,Central America,Nicaragua,Managua,San Francisco Libre,,San Francisco Libre,12.505,-86.2994,1,Trinchera (Nicaragua),National,"On Mar 16, the Liberal Party denounced the arrest of the municipal president of the organization in San Francisco Libre by police patrols who violently removed him from his home. According to the liberal party, the leader was accused of having in his possession 'weapons' belonging to 'the peasant movement.'",0,1604348898,NIC
7018823,558,NIC37,37,16 March 2019,2019,1,Protests,Protest with intervention,Protesters (Nicaragua),Autoconvocados,6,Police Forces of Nicaragua (2007-),,1,16,Central America,Nicaragua,Matagalpa,Matagalpa,,Matagalpa,12.9256,-85.9175,1,La Prensa (Nicaragua),National,"On Mar 16, a group so-called autoconvocados held a protest in the city of Matagalpa, despite the fact that the police deployed strong patrols early on. The police dispersed the protest and the demonstrators took refuge in a cathedral. [size=no report]",0,1585692254,NIC
7018826,558,NIC36,36,16 March 2019,2019,1,Protests,Protest with intervention,Police Forces of Nicaragua (2007-),,1,Protesters (Nicaragua),Civilians (Nicaragua); Journalists (Nicaragua),6,16,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,AFP,International,"On Mar 16, Nicaraguan riot police attacked several journalists and dozens of protesters who were inside a bank in Managua. The victims took refuge inside the bank after being persecuted prior to the start of a protest called by the opposition to demand freedom of expression.",0,1585692254,NIC
7018827,558,NIC35,35,16 March 2019,2019,1,Protests,Protest with intervention,Protesters (Nicaragua),Civilians (Nicaragua); Journalists (Nicaragua),6,Police Forces of Nicaragua (2007-),,1,16,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,La Prensa (Nicaragua),National,"On Mar 16, the police attacked opponents and journalists in order to frustrate the march for the release of political prisoners in Managua. The police arrested 164 demonstrators who carried blue and white flags [size=no report]",0,1585692254,NIC
6955809,558,NIC34,34,15 March 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Autoconvocados,6,,,0,60,Central America,Nicaragua,Masaya,Masaya,,Masaya,11.9744,-86.0942,1,La Prensa (Nicaragua),National,"On Mar 15, a group so-called autoconvocados blocked the roads in the direction to Masaya in support of the call made by the opposition to protest against the government of Daniel Ortega. [size=no report]",0,1582840319,NIC
6955751,558,NIC33,33,13 March 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Students (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,La Prensa (Nicaragua),National,"On Mar 13, students in Managua demanded the release of people who were detained for participating in the civil protests against the regime of Daniel Ortega in 2018. [size=no report]",0,1582840319,NIC
7270415,558,NIC31,31,08 March 2019,2019,1,Violence against civilians,Attack,FSLN: Sandinista National Liberation Front,,3,Civilians (Nicaragua),Labour Group (Nicaragua),7,37,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,Trinchera (Nicaragua),National,"On Mar 8, a member of the FSLN and a worker of the National Assembly in Managua attacked a Liberal deputy in the plenary of the parliament for displaying a banner that read 'Freedom for Political Prisoners.' The incident occurred at the end of the session on International Women's Day.",0,1604348898,NIC
6955798,558,NIC30,30,08 March 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Students (Nicaragua); Women (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,La Prensa (Nicaragua),National,"On Mar 8, on International Women's Day, students of the Central American University in Managua protested in favor of all the political prisoners put in jail by the Daniel Ortega regime. The protesters demanded freedom and justice. Students used purple scarves to avoid being identified by the security bodies of the state. [size=no report]",0,1582840319,NIC
7018887,558,NIC32,32,08 March 2019,2019,1,Protests,Protest with intervention,Protesters (Nicaragua),Prisoners (Nicaragua),6,Police Forces of Nicaragua (2007-),,1,16,Central America,Nicaragua,Masaya,Masaya,,Masaya,11.9744,-86.0942,1,La Prensa (Nicaragua),National,"On Mar 8, political prisoners in La Modelo protest in Masaya were beaten for waving the flag and singing the national anthem. The attack occurred after political prisoners locked in maximum security cells demonstrated over the level of overcrowding [size=no report].",0,1585692254,NIC
6969354,558,NIC29,29,05 March 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Students (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,TN8,National,"On Mar 5, a group of people marched through the main avenues of Managua to demonstrate their support for the Venezuelan regime. The walk concluded with a concert of revolutionary and Latin American music. [size=no report]",0,1582840376,NIC
7018905,558,NIC27,27,01 March 2019,2019,1,Violence against civilians,Attack,Police Forces of Nicaragua (2007-),,1,Civilians (Nicaragua),Journalists (Nicaragua); Labour Group (Nicaragua),7,17,Central America,Nicaragua,Costa Caribe Sur,Bluefields,,Bluefields,12.0137,-83.7635,1,La Prensa (Nicaragua),National,"On Mar 1, police officers entered and assault workers at a radio station located in Bluefields, in the Caribbean of Nicaragua, just as journalists discussed the situation of freedom of expression in Nicaragua.",0,1585692254,NIC
7018907,558,NIC28,28,01 March 2019,2019,1,Protests,Protest with intervention,Protesters (Nicaragua),Students (Nicaragua); Journalists (Nicaragua),6,Police Forces of Nicaragua (2007-),,1,16,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,El Nuevo Diario (Nicaragua),National,"On Mar 1, a journalist was hit with a rubber bullet while coverage was made of the students' protest within the headquarters of the Central American University in Managua. The protest occurred despite the ban issued by the National Police for this type of demonstration. [size=no report]",0,1585692254,NIC
6941276,558,NIC26,26,28 February 2019,2019,1,Protests,Peaceful protest,Protesters (Nicaragua),Catholic Christian Group (Nicaragua); Labour Group (Nicaragua),6,,,0,60,Central America,Nicaragua,Managua,Managua,,Managua,12.1328,-86.2504,1,El Nuevo Diario (Nicaragua),National,"On Feb 28 2019, in a cathedral in Managua, a group of young people held a protest against the government. The authorities of the cathedral decided to close their doors. Two workers of the cathedral were arrested by police officers. [size=no report]",0,1582839952,NIC
